url,product_name,current_price,product_code,category,specifications
https://phongvu.vn/man-hinh-lcd-gigabyte-24-5-gs25f2a-gaming-1920x1080-ips-240hz-1ms-freesync-premium-den--s251202917,"Màn hình Gigabyte GS25F2A Gaming 24.5"" (FHD 1920 x 1080/ IPS/ 240Hz/ 1 ms)",3090000,Thương hiệu  Gigabyte  251202917,Monitor,"{""Thông tin chung > Thương hiệu"": ""Gigabyte"", ""Thông tin chung > Bảo hành"": ""36 tháng"", ""Thông tin chung > Tên"": ""GS25F2A Gaming"", ""Thông tin chung > Màu sắc"": ""Đen"", ""Thông tin chung > Nhu cầu"": ""Gaming"", ""Cấu hình chi tiết > Kích thước"": ""24.5\"""", ""Cấu hình chi tiết > Tần số quét"": ""240Hz"", ""Cấu hình chi tiết > Thời gian phản hồi"": ""1 ms"", ""Cấu hình chi tiết > Tỉ lệ"": ""16:9"", ""Cấu hình chi tiết > Độ tương phản tĩnh"": ""1,000:1"", ""Cấu hình chi tiết > Độ sáng"": ""300 cd/m2"", ""Cấu hình chi tiết > Góc nhìn"": ""178 (H) / 178 (V)"", ""Cấu hình chi tiết > Độ phủ màu"": ""120% sRGB"", ""Cấu hình chi tiết > Số lượng màu"": ""16.7 triệu màu"", ""Cấu hình chi tiết > Tấm nền"": ""IPS"", ""Cấu hình chi tiết > Công nghệ đồng bộ"": ""FreeSync Premium"", ""Cấu hình chi tiết > Độ phân giải"": ""FHD ( 1920 x 1080 )"", ""Cấu hình chi tiết > Tính năng đặc biệt"": ""- HDR 10"", ""Cấu hình chi tiết > Công suất"": ""25W"", ""Cấu hình chi tiết > Kiểu màn hình"": ""Màn hình phẳng"", ""Cấu hình chi tiết > Kết nối"": """", ""Cấu hình chi tiết > Chuẩn gắn ARM"": ""VESA mount 100mm"", ""Cấu hình chi tiết > Phụ kiện đi kèm"": ""Power cable/HDMI cable/QSG/Warranty card"", ""Kích thước - Khối lượng > Kích thước (có chân)"": ""556.9 x 402.0 x 179.4 mm"", ""Kích thước - Khối lượng > Kích thước (không chân)"": ""556.9 x 321.5 x 51.3 mm"", ""Kích thước - Khối lượng > Khối lượng (có chân)"": ""3.11 kg"", ""Kích thước - Khối lượng > Khối lượng (không chân)"": ""2.73 kg""}"
https://phongvu.vn/man-hinh-samsung-odyssey-g5-g50sf--s260202527,"Màn hình Samsung Odyssey G5 G50SF 27"" (QHD (2K) 2560 x 1440/ OLED/ 180Hz/ 0.03 ms)",13990000,Thương hiệu  Samsung  260202527,Monitor,"{""Thông tin chung > Thương hiệu"": ""Samsung"", ""Thông tin chung > Bảo hành"": ""24 tháng"", ""Thông tin chung > Tên"": ""Odyssey G5 G50SF"", ""Thông tin chung > Series"": ""Odyssey"", ""Thông tin chung > Part-number"": ""LS27FG502SEXXV"", ""Thông tin chung > Màu sắc"": ""Đen"", ""Thông tin chung > Nhu cầu"": ""Gaming"", ""Cấu hình chi tiết > Kích thước"": ""27\"""", ""Cấu hình chi tiết > Tần số quét"": ""180Hz"", ""Cấu hình chi tiết > Thời gian phản hồi"": ""0.03 ms"", ""Cấu hình chi tiết > Tỉ lệ"": ""16:9"", ""Cấu hình chi tiết > Độ tương phản tĩnh"": ""1,000,000:1"", ""Cấu hình chi tiết > Độ sáng"": ""200 cd/m2"", ""Cấu hình chi tiết > Góc nhìn"": ""178 (H) / 178 (V)"", ""Cấu hình chi tiết > Độ phủ màu"": ""99% DCI-P3"", ""Cấu hình chi tiết > Số lượng màu"": ""1 tỉ màu"", ""Cấu hình chi tiết > Tấm nền"": ""OLED"", ""Cấu hình chi tiết > Công nghệ đồng bộ"": ""FreeSync, G-Sync compatible"", ""Cấu hình chi tiết > Độ phân giải"": ""QHD (2K) ( 2560 x 1440 )"", ""Cấu hình chi tiết > Tính năng đặc biệt"": ""Energy Saving Solution"", ""Cấu hình chi tiết > Công suất"": ""78W"", ""Cấu hình chi tiết > Kiểu màn hình"": ""Màn hình phẳng"", ""Cấu hình chi tiết > Kết nối"": """", ""Cấu hình chi tiết > Chuẩn gắn ARM"": ""VESA mount 100mm"", ""Cấu hình chi tiết > Phụ kiện đi kèm"": ""Chiều dài cáp điện: 1.5 m; HDMI Cable; DP Cable"", ""Kích thước - Khối lượng > Kích thước (có chân)"": ""609.9 x 463.8 x 234.5 mm"", ""Kích thước - Khối lượng > Kích thước (không chân)"": ""609.9 x 359.3 x 57.0 mm"", ""Kích thước - Khối lượng > Khối lượng (có chân)"": ""3.3 kg"", ""Kích thước - Khối lượng > Khối lượng (không chân)"": ""2.5 kg""}"
https://phongvu.vn/man-hinh-lcd-viewsonic-32-va3209-2k-mhd-2560-x-1440-ips-75hz-4ms-32--s230104455,"Màn hình ViewSonic VA3209-2K-MHD 32"" (QHD (2K) 2560 x 1440/ IPS/ 75Hz/ 4 ms)",5490000,Thương hiệu  ViewSonic  230104455,Monitor,"{""Thông tin chung > Thương hiệu"": ""ViewSonic"", ""Thông tin chung > Bảo hành"": ""36 tháng"", ""Thông tin chung > Tên"": ""VA3209-2K-MHD"", ""Thông tin chung > Màu sắc"": ""Đen"", ""Thông tin chung > Nhu cầu"": ""Văn phòng"", ""Cấu hình chi tiết > Kích thước"": ""32\"""", ""Cấu hình chi tiết > Tần số quét"": ""75Hz"", ""Cấu hình chi tiết > Thời gian phản hồi"": ""4 ms"", ""Cấu hình chi tiết > Tỉ lệ"": ""16:9"", ""Cấu hình chi tiết > Độ tương phản tĩnh"": ""1,200:1"", ""Cấu hình chi tiết > Độ sáng"": ""250 cd/m2"", ""Cấu hình chi tiết > Góc nhìn"": ""178 (H) / 178 (V)"", ""Cấu hình chi tiết > Độ phủ màu"": ""72% NTSC"", ""Cấu hình chi tiết > Số lượng màu"": ""16.7 triệu màu"", ""Cấu hình chi tiết > Tấm nền"": ""IPS LED"", ""Cấu hình chi tiết > Công nghệ đồng bộ"": ""FreeSync"", ""Cấu hình chi tiết > Độ phân giải"": ""QHD (2K) ( 2560 x 1440 )"", ""Cấu hình chi tiết > Tính năng đặc biệt"": ""- Công nghệ đồng bộ hóa tốc độ khung hình"", ""Cấu hình chi tiết > Công suất"": ""41W"", ""Cấu hình chi tiết > Kiểu màn hình"": ""Màn hình phẳng"", ""Cấu hình chi tiết > Kết nối"": """", ""Cấu hình chi tiết > Chuẩn gắn ARM"": ""VESA mount 100mm"", ""Cấu hình chi tiết > Phụ kiện đi kèm"": ""HDMI Cable"", ""Kích thước - Khối lượng > Kích thước (có chân)"": ""714 x 520 x 231 mm"", ""Kích thước - Khối lượng > Kích thước (không chân)"": ""714 x 428 x 59 mm"", ""Kích thước - Khối lượng > Khối lượng (có chân)"": ""6.8 kg"", ""Kích thước - Khối lượng > Khối lượng (không chân)"": ""5.6 kg""}"
https://phongvu.vn/man-hinh-lcd-msi-27-mag-276cf-e20-1920x1080-rapid-va-200hz-0-5ms-adaptive-sync-den--s250633632,"Màn hình Msi MAG 276CF E20 27"" (FHD 1920 x 1080/ Rapid VA/ 200Hz/ 0.5 ms)",3690000,Thương hiệu  Msi  250633632,Monitor,"{""Thông tin chung > Thương hiệu"": ""Msi"", ""Thông tin chung > Bảo hành"": ""36 tháng"", ""Thông tin chung > Tên"": ""MAG 276CF E20"", ""Thông tin chung > Series"": ""MAG"", ""Thông tin chung > Màu sắc"": ""Đen"", ""Thông tin chung > Nhu cầu"": ""Gaming"", ""Cấu hình chi tiết > Kích thước"": ""27\"""", ""Cấu hình chi tiết > Tần số quét"": ""200Hz"", ""Cấu hình chi tiết > Thời gian phản hồi"": ""0.5 ms"", ""Cấu hình chi tiết > Tỉ lệ"": ""16:9"", ""Cấu hình chi tiết > Độ tương phản tĩnh"": ""3,000:1"", ""Cấu hình chi tiết > Độ sáng"": ""250 cd/m2"", ""Cấu hình chi tiết > Góc nhìn"": ""178 (H) / 178 (V)"", ""Cấu hình chi tiết > Độ phủ màu"": ""98% sRGB"", ""Cấu hình chi tiết > Số lượng màu"": ""1 tỉ màu"", ""Cấu hình chi tiết > Tấm nền"": ""Rapid VA"", ""Cấu hình chi tiết > Công nghệ đồng bộ"": ""Adaptive Sync"", ""Cấu hình chi tiết > Độ phân giải"": ""FHD ( 1920 x 1080 )"", ""Cấu hình chi tiết > Tính năng đặc biệt"": ""- AI Vision"", ""Cấu hình chi tiết > Kiểu màn hình"": ""Màn hình cong"", ""Cấu hình chi tiết > Kết nối"": """", ""Cấu hình chi tiết > Chuẩn gắn ARM"": ""VESA mount 100mm"", ""Cấu hình chi tiết > Phụ kiện đi kèm"": ""1x HDMI™ Cable (2.0), 1x Power Cord (C13), 1x Quick Guide"", ""Kích thước - Khối lượng > Kích thước (có chân)"": ""610.5 x 249.8 x 451.6 mm"", ""Kích thước - Khối lượng > Kích thước (không chân)"": ""610.5 x 90.4 x 362.5 mm"", ""Kích thước - Khối lượng > Khối lượng (có chân)"": ""3.95 kg"", ""Kích thước - Khối lượng > Khối lượng (không chân)"": ""3 kg""}"
https://phongvu.vn/man-hinh-di-dong-lenovo-l15-66e4uac1ww-15-6-inch-1920x1080-ips-60hz-6ms--s230402270,Màn hình di động Lenovo L15 66E4UAC1WW 15.6 inch (FHD /IPS /60Hz /6 ms),4290000,Thương hiệu  Lenovo  230402270,Monitor,"{""Thông tin chung > Thương hiệu"": ""Lenovo"", ""Thông tin chung > Bảo hành"": ""36 tháng"", ""Thông tin chung > Tên"": ""L15 66E4UAC1WW"", ""Thông tin chung > Part-number"": ""66E4UAC1WW"", ""Thông tin chung > Màu sắc"": ""Bạc"", ""Thông tin chung > Nhu cầu"": ""Văn phòng"", ""Cấu hình chi tiết > Kích thước"": ""15.6\"""", ""Cấu hình chi tiết > Tần số quét"": ""60Hz"", ""Cấu hình chi tiết > Thời gian phản hồi"": ""6 ms"", ""Cấu hình chi tiết > Tỉ lệ"": ""16:9"", ""Cấu hình chi tiết > Độ tương phản tĩnh"": ""1,000:1"", ""Cấu hình chi tiết > Độ sáng"": ""250 cd/m2"", ""Cấu hình chi tiết > Góc nhìn"": ""178 (H) / 178 (V)"", ""Cấu hình chi tiết > Độ phủ màu"": ""45% NTSC"", ""Cấu hình chi tiết > Số lượng màu"": ""16.7 triệu màu"", ""Cấu hình chi tiết > Tấm nền"": ""IPS W-LED"", ""Cấu hình chi tiết > Độ phân giải"": ""FHD ( 1920 x 1080 )"", ""Cấu hình chi tiết > Công suất"": ""9.5W"", ""Cấu hình chi tiết > Kiểu màn hình"": ""Màn hình phẳng"", ""Cấu hình chi tiết > Kết nối"": """", ""Cấu hình chi tiết > Chuẩn gắn ARM"": ""VESA mount 100mm"", ""Kích thước - Khối lượng > Kích thước (không chân)"": ""108.4 x 235.5 x 360.0 mm"", ""Kích thước - Khối lượng > Khối lượng (không chân)"": ""0.86 kg""}"
https://phongvu.vn/man-hinh-xiaomi-23-8-a24i-1920-x-1080-ips-100hz-6ms--s240403814,"Màn hình Xiaomi A24i 23.8"" (FHD 1920 x 1080/ IPS/ 100Hz/ 6 ms)",2190000,Thương hiệu  Xiaomi  240403814,Monitor,"{""Thông tin chung > Thương hiệu"": ""Xiaomi"", ""Thông tin chung > Bảo hành"": ""36 tháng"", ""Thông tin chung > Tên"": ""A24i"", ""Thông tin chung > Màu sắc"": ""Đen"", ""Thông tin chung > Nhu cầu"": ""Văn phòng"", ""Cấu hình chi tiết > Kích thước"": ""23.8\"""", ""Cấu hình chi tiết > Tần số quét"": ""100Hz"", ""Cấu hình chi tiết > Thời gian phản hồi"": ""6 ms"", ""Cấu hình chi tiết > Tỉ lệ"": ""16:9"", ""Cấu hình chi tiết > Độ tương phản tĩnh"": ""1,000:1"", ""Cấu hình chi tiết > Độ sáng"": ""250 cd/m2"", ""Cấu hình chi tiết > Góc nhìn"": ""178 (H) / 178 (V)"", ""Cấu hình chi tiết > Độ phủ màu"": ""99% sRGB"", ""Cấu hình chi tiết > Số lượng màu"": ""16.7 triệu màu"", ""Cấu hình chi tiết > Tấm nền"": ""IPS"", ""Cấu hình chi tiết > Độ phân giải"": ""FHD ( 1920 x 1080 )"", ""Cấu hình chi tiết > Tính năng đặc biệt"": ""- Hiệu chỉnh ∆Е<2"", ""Cấu hình chi tiết > Công suất"": ""24W"", ""Cấu hình chi tiết > Kiểu màn hình"": ""Màn hình phẳng"", ""Cấu hình chi tiết > Kết nối"": """", ""Cấu hình chi tiết > Chuẩn gắn ARM"": ""Chân liền"", ""Cấu hình chi tiết > Phụ kiện đi kèm"": ""1 x Adapter có đầu cắm nguồn 2 chấu tròn; 1 x HDMI cable 1.5m; Đế; Chân đế; 1 x ốc gắn chân đế; Screwdriver L shape x1; Quick Guide ; Document"", ""Kích thước - Khối lượng > Kích thước (có chân)"": ""539.9 x 411.4 x 170 mm"", ""Kích thước - Khối lượng > Khối lượng (có chân)"": ""2.98 kg""}"
https://phongvu.vn/man-hinh-lcd-gaming-asus-23-8-vg249q5r-1920x1080-fast-ips-200hz-1ms-0-3ms-adaptive-sync-den--s250806028,"Màn hình Asus TUF Gaming VG249Q5R 23.8"" (FHD 1920 x 1080/ Fast IPS/ 200Hz/ 0.3 ms)",2890000,Thương hiệu  Asus  250806028,Monitor,"{""Thông tin chung > Thương hiệu"": ""Asus"", ""Thông tin chung > Bảo hành"": ""36 tháng"", ""Thông tin chung > Tên"": ""TUF Gaming VG249Q5R"", ""Thông tin chung > Series"": ""TUF"", ""Thông tin chung > Màu sắc"": ""Đen"", ""Thông tin chung > Nhu cầu"": ""Gaming"", ""Cấu hình chi tiết > Kích thước"": ""23.8\"""", ""Cấu hình chi tiết > Tần số quét"": ""200Hz"", ""Cấu hình chi tiết > Thời gian phản hồi"": ""0.3 ms"", ""Cấu hình chi tiết > Tỉ lệ"": ""16:9"", ""Cấu hình chi tiết > Độ tương phản tĩnh"": ""1,000:1"", ""Cấu hình chi tiết > Độ sáng"": ""300 cd/m2"", ""Cấu hình chi tiết > Góc nhìn"": ""178 (H) / 178 (V)"", ""Cấu hình chi tiết > Độ phủ màu"": ""100% sRGB"", ""Cấu hình chi tiết > Số lượng màu"": ""16.7 triệu màu"", ""Cấu hình chi tiết > Tấm nền"": ""Fast IPS LED"", ""Cấu hình chi tiết > Công nghệ đồng bộ"": ""Adaptive Sync"", ""Cấu hình chi tiết > Độ phân giải"": ""FHD ( 1920 x 1080 )"", ""Cấu hình chi tiết > Tính năng đặc biệt"": ""- HDR10"", ""Cấu hình chi tiết > Công suất"": ""18W"", ""Cấu hình chi tiết > Kiểu màn hình"": ""Màn hình phẳng"", ""Cấu hình chi tiết > Kết nối"": """", ""Cấu hình chi tiết > Chuẩn gắn ARM"": ""VESA mount 75mm"", ""Cấu hình chi tiết > Phụ kiện đi kèm"": ""DisplayPort cable"", ""Kích thước - Khối lượng > Kích thước (có chân)"": ""54.0 x 40.7 x 21.3 cm"", ""Kích thước - Khối lượng > Kích thước (không chân)"": ""54.0 x 32.0 x 3.7 cm"", ""Kích thước - Khối lượng > Khối lượng (có chân)"": ""3.7 kg"", ""Kích thước - Khối lượng > Khối lượng (không chân)"": ""2.7 kg""}"
https://phongvu.vn/man-hinh-samsung-odyssey-g7-g70f--s260202515,"Màn hình Samsung Odyssey G7 G70F 27"" (4K 3840 x 2160/ IPS/ 180Hz/ 1 ms)",13690000,Thương hiệu  Samsung  260202515,Monitor,"{""Thông tin chung > Thương hiệu"": ""Samsung"", ""Thông tin chung > Bảo hành"": ""24 tháng"", ""Thông tin chung > Tên"": ""Odyssey G7 G70F"", ""Thông tin chung > Series"": ""Odyssey"", ""Thông tin chung > Part-number"": ""LS27FG702EEXXV"", ""Thông tin chung > Màu sắc"": ""Đen"", ""Thông tin chung > Nhu cầu"": ""Gaming"", ""Cấu hình chi tiết > Kích thước"": ""27\"""", ""Cấu hình chi tiết > Tần số quét"": ""180Hz"", ""Cấu hình chi tiết > Thời gian phản hồi"": ""1 ms"", ""Cấu hình chi tiết > Tỉ lệ"": ""16:9"", ""Cấu hình chi tiết > Độ tương phản tĩnh"": ""1,000:1"", ""Cấu hình chi tiết > Độ sáng"": ""350 cd/m2"", ""Cấu hình chi tiết > Góc nhìn"": ""178 (H) / 178 (V)"", ""Cấu hình chi tiết > Độ phủ màu"": ""99% sRGB"", ""Cấu hình chi tiết > Số lượng màu"": ""1 tỉ màu"", ""Cấu hình chi tiết > Tấm nền"": ""IPS"", ""Cấu hình chi tiết > Công nghệ đồng bộ"": ""FreeSync Premium, G-Sync compatible"", ""Cấu hình chi tiết > Độ phân giải"": ""4K ( 3840 x 2160 )"", ""Cấu hình chi tiết > Tính năng đặc biệt"": ""- Energy Saving Solution"", ""Cấu hình chi tiết > Công suất"": ""78W"", ""Cấu hình chi tiết > Kiểu màn hình"": ""Màn hình phẳng"", ""Cấu hình chi tiết > Kết nối"": ""3 x USB-A"", ""Cấu hình chi tiết > Chuẩn gắn ARM"": ""VESA mount 100mm"", ""Cấu hình chi tiết > Phụ kiện đi kèm"": ""Chiều dài cáp điện: 1.5 m; DP Cable; USB 3.0 Cable"", ""Kích thước - Khối lượng > Kích thước (có chân)"": ""613 x 553.2 x 263.5 mm"", ""Kích thước - Khối lượng > Kích thước (không chân)"": ""613 x 361.5 x 73.8 mm"", ""Kích thước - Khối lượng > Khối lượng (có chân)"": ""7.1 kg"", ""Kích thước - Khối lượng > Khối lượng (không chân)"": ""3.9 kg""}"
https://phongvu.vn/man-hinh-samsung-ls22c310eaexxv-22-inch-1920-x-1080-ips-75hz-5ms--s230300172,"Màn hình Samsung LS22C310EAEXXV 22"" (FHD 1920 x 1080/ IPS/ 75Hz/ 5 ms)",2390000,Thương hiệu  Samsung  230300172,Monitor,"{""Thông tin chung > Thương hiệu"": ""Samsung"", ""Thông tin chung > Bảo hành"": ""24 tháng"", ""Thông tin chung > Tên"": ""LS22C310EAEXXV"", ""Thông tin chung > Màu sắc"": ""Đen"", ""Thông tin chung > Nhu cầu"": ""Văn phòng"", ""Cấu hình chi tiết > Kích thước"": ""22\"""", ""Cấu hình chi tiết > Tần số quét"": ""75Hz"", ""Cấu hình chi tiết > Thời gian phản hồi"": ""5 ms"", ""Cấu hình chi tiết > Tỉ lệ"": ""16:9"", ""Cấu hình chi tiết > Độ tương phản tĩnh"": ""2,500:1"", ""Cấu hình chi tiết > Độ sáng"": ""250 cd/m2"", ""Cấu hình chi tiết > Góc nhìn"": ""178 (H) / 178 (V)"", ""Cấu hình chi tiết > Độ phủ màu"": ""72% NTSC"", ""Cấu hình chi tiết > Số lượng màu"": ""16.7 triệu màu"", ""Cấu hình chi tiết > Tấm nền"": ""IPS"", ""Cấu hình chi tiết > Công nghệ đồng bộ"": ""FreeSync"", ""Cấu hình chi tiết > Độ phân giải"": ""FHD ( 1920 x 1080 )"", ""Cấu hình chi tiết > Tính năng đặc biệt"": ""- Eco Saving Plus"", ""Cấu hình chi tiết > Công suất"": ""25W"", ""Cấu hình chi tiết > Kiểu màn hình"": ""Màn hình phẳng"", ""Cấu hình chi tiết > Kết nối"": """", ""Cấu hình chi tiết > Chuẩn gắn ARM"": ""Chân liền"", ""Cấu hình chi tiết > Phụ kiện đi kèm"": ""HDMI Cable"", ""Kích thước - Khối lượng > Kích thước (có chân)"": ""488.4 x 394.1 x 217.4 mm"", ""Kích thước - Khối lượng > Kích thước (không chân)"": ""488.4 x 294.2 x 41.1 mm"", ""Kích thước - Khối lượng > Khối lượng (có chân)"": ""2.4 kg"", ""Kích thước - Khối lượng > Khối lượng (không chân)"": ""2.0 kg""}"
https://phongvu.vn/man-hinh-lcd-msi-34-mag-342cqr-e2-3400x1440-va-180hz-1ms-amd-freesynctm-premium-den--s250635297,"Màn hình Msi MAG 342CQR E2 34"" (UWQHD 3440 x 1440/ VA/ 180Hz/ 1 ms)",8990000,Thương hiệu  Msi  250635297,Monitor,"{""Thông tin chung > Thương hiệu"": ""Msi"", ""Thông tin chung > Bảo hành"": ""36 tháng"", ""Thông tin chung > Tên"": ""MAG 342CQR E2"", ""Thông tin chung > Series"": ""MAG"", ""Thông tin chung > Màu sắc"": ""Đen"", ""Thông tin chung > Nhu cầu"": ""Gaming"", ""Cấu hình chi tiết > Kích thước"": ""34\"""", ""Cấu hình chi tiết > Tần số quét"": ""180Hz"", ""Cấu hình chi tiết > Thời gian phản hồi"": ""1 ms"", ""Cấu hình chi tiết > Tỉ lệ"": ""21:9"", ""Cấu hình chi tiết > Độ tương phản tĩnh"": ""3,000:1"", ""Cấu hình chi tiết > Độ sáng"": ""300 cd/m2"", ""Cấu hình chi tiết > Góc nhìn"": ""178 (H) / 178 (V)"", ""Cấu hình chi tiết > Độ phủ màu"": ""119% sRGB"", ""Cấu hình chi tiết > Số lượng màu"": ""1 tỉ màu"", ""Cấu hình chi tiết > Tấm nền"": ""VA"", ""Cấu hình chi tiết > Công nghệ đồng bộ"": ""FreeSync Premium"", ""Cấu hình chi tiết > Độ phân giải"": ""UWQHD ( 3440 x 1440 )"", ""Cấu hình chi tiết > Kiểu màn hình"": ""Màn hình cong"", ""Cấu hình chi tiết > Kết nối"": """", ""Cấu hình chi tiết > Chuẩn gắn ARM"": ""VESA mount 75mm"", ""Cấu hình chi tiết > Phụ kiện đi kèm"": ""1 dây DisplayPort; 1x Power Adaptor + Power Cord"", ""Kích thước - Khối lượng > Kích thước (có chân)"": ""808.60 x 269.97 x 513.97mm"", ""Kích thước - Khối lượng > Kích thước (không chân)"": ""808.60 x 119.67 x 363.95 mm"", ""Kích thước - Khối lượng > Khối lượng (có chân)"": ""6.95 kg"", ""Kích thước - Khối lượng > Khối lượng (không chân)"": ""5.4 kg""}"
